""	peer1	peer2	peer3	peer4	peer5	peer6	peer7	peer8	peer9	peer10	peer11	peer12	peer13	peer14	peer15	peer16	peer17	peer18	peer19	peer20	peer21	peer22
Fam29_Clone4_Pass27	1	0.00419954722747207	-0.0523713752627373	-1.26639425754547	0.803253352642059	-0.796570301055908	-0.926001846790314	0.346313655376434	-0.465532839298248	-0.221997871994972	-0.75854879617691	-1.63292348384857	-1.10595738887787	-0.158452972769737	0.011207077652216	0.700184404850006	-0.767983138561249	0.584120035171509	-0.339147597551346	0.637704133987427	-0.241241112351418	0.499999076128006
Fam59_Clone5_Pass26	1	0.0954084396362305	-0.350886583328247	0.309936910867691	2.23574709892273	-0.435132145881653	-0.140894785523415	-0.262482881546021	-1.29922366142273	-0.380386382341385	-0.319055318832397	0.612175107002258	0.90293824672699	-0.713949859142304	0.07030189037323	-0.160296648740768	-0.187429025769234	1.10014033317566	0.17758896946907	-0.272884100675583	0.528052091598511	0.0708455666899681
Fam86_Clone5_Pass23	1	-0.176310777664185	-0.186229363083839	-0.0152841312810779	-1.03077256679535	-1.66584241390228	0.654422223567963	-0.571386635303497	-1.10369694232941	-0.804116427898407	-1.07922041416168	0.81671279668808	0.586929380893707	1.04367589950562	-0.276173382997513	0.305092751979828	0.123301677405834	0.217119008302689	0.0473804026842117	0.324997872114182	0.32551497220993	-0.258626073598862
Fam102_Clone1_Pass21	1	0.273672997951508	0.0203064549714327	0.467394322156906	-0.453739136457443	-1.22130966186523	-0.126501649618149	-1.98095214366913	0.245021045207977	-0.22338992357254	0.337756842374802	1.51505219936371	-0.954738080501556	-0.592471241950989	1.04332435131073	-0.64768785238266	-0.430598974227905	-1.07609939575195	-0.219497784972191	-0.254849880933762	-0.718826234340668	0.614186227321625
Fam7_Clone1_Pass22	1	-0.292496889829636	-0.026152366772294	-0.192061901092529	0.31329932808876	-0.896529912948608	-0.552093923091888	-0.836037337779999	1.00743854045868	1.19613206386566	1.08127450942993	0.226245909929276	0.953274488449097	0.845402240753174	0.372844398021698	-0.112430140376091	0.141960591077805	-0.69784677028656	0.474712252616882	-0.752804040908814	0.343563258647919	0.404909759759903
Fam120_Clone4_Pass19	1	-0.0181415714323521	0.0672085881233215	-0.046978946775198	1.29544246196747	-0.198777362704277	0.547382175922394	-1.78248083591461	-0.15161320567131	0.722296416759491	1.64918577671051	0.0585943982005119	0.680258631706238	0.582703948020935	-0.458509981632233	-0.361192435026169	-0.948718130588531	1.30642318725586	-0.318310141563416	1.00714325904846	-0.0581547990441322	-0.476981043815613
Fam120_Clone4_Pass23	1	0.129437237977982	-0.0760645493865013	0.649055600166321	1.2935163974762	-0.0753346979618073	1.10867714881897	-0.138170585036278	0.0786484256386757	-2.27254223823547	2.13987398147583	0.189062669873238	0.761890292167664	-1.02505040168762	-1.11760580539703	-0.186178937554359	-1.38515317440033	0.923723518848419	-0.930224657058716	-0.0926254838705063	-1.01620316505432	-0.121625192463398
Fam60_Clone2_Pass19	1	-0.129404678940773	0.209711253643036	0.110567420721054	0.881295025348663	1.2813013792038	-0.373356968164444	-0.570347249507904	0.313595294952393	-0.251713216304779	-0.564274311065674	0.271316885948181	0.495073705911636	-0.267800182104111	0.967566967010498	1.18462991714478	-0.50874650478363	0.461230933666229	-0.0742576941847801	0.20092137157917	0.461778908967972	0.645707249641419
Fam29_Clone5_Pass22	1	0.345290720462799	0.416768193244934	-0.375578194856644	0.0343549810349941	0.60557895898819	0.00562303140759468	-0.34794282913208	-0.0447891242802143	-0.801128327846527	1.05028533935547	-1.04509031772614	0.715219497680664	2.83002424240112	1.58789324760437	-0.783208250999451	-1.77523326873779	0.302308946847916	-0.804383873939514	-0.768378257751465	0.0775216221809387	0.412954688072205
Fam85_Clone6_Pass19	1	0.302829891443253	-0.169072479009628	-0.798784375190735	-1.22063040733337	0.18377497792244	1.16573059558868	0.00905560422688723	-0.613202691078186	1.6704421043396	-0.341863065958023	0.827303230762482	0.0306023620069027	-0.975560486316681	-0.00597551558166742	1.3130851984024	-0.667272329330444	-0.279778122901917	0.16582153737545	0.114888086915016	0.865900337696075	-0.084709957242012
Fam35_Clone6_Pass20	1	0.460261523723602	-0.00367543916217983	0.760807037353516	-0.491110414266586	0.0127827124670148	1.04302716255188	0.840346157550812	-1.15891993045807	0.545543789863586	-1.03945446014404	0.595405399799347	0.14421409368515	-2.03473424911499	-0.859109699726105	-0.349237143993378	-0.497015237808228	0.659667015075684	1.33012557029724	-0.38298973441124	0.970571935176849	0.325188010931015
Fam8_Clone6_Pass29	1	-0.110717795789242	-0.426024198532105	0.970772683620453	-0.102209009230137	-0.336186140775681	0.324490815401077	-2.13165497779846	0.383322447538376	0.161849826574326	-0.388134807348251	0.936798453330994	0.419390380382538	-0.00170422962401062	1.08355116844177	-1.28005266189575	-0.270097017288208	0.397639632225037	0.0261060539633036	0.125725761055946	-0.024719724431634	-0.880565702915192
Fam9_Clone2_Pass26	1	0.163490891456604	-0.0647783204913139	0.0461238212883472	1.71850955486298	-0.987504780292511	0.0909486934542656	1.16805386543274	-0.381856292486191	0.841928362846375	3.44205856323242	-0.331554174423218	-1.16619110107422	0.0247575864195824	-0.114563405513763	1.0899121761322	2.22095394134521	1.31294870376587	1.84755456447601	-2.27694201469421	0.179171517491341	-0.484036386013031
Fam33_Clone4_Pass19	1	0.0962285771965981	-0.208249986171722	-0.271407008171082	0.0856472030282021	0.318088173866272	-1.1949098110199	-0.756729483604431	1.14744186401367	-0.251668840646744	0.366366982460022	1.1106550693512	0.0634170323610306	0.51532655954361	-2.07125353813171	0.991484880447388	0.245998322963715	0.257715612649918	-0.821016609668732	-0.722516119480133	0.122143805027008	-0.180722743272781
Fam2_Clone5_Pass24	1	-0.0625453963875771	0.152509391307831	0.861430644989014	-0.432851165533066	0.0481030568480492	0.134298726916313	1.16164922714233	-0.0732581242918968	-0.486025094985962	-0.754751861095429	-0.280298471450806	2.074951171875	-0.913547039031982	0.756853342056274	1.33959519863129	0.714491724967957	-0.25259730219841	-0.293072015047073	-1.39207327365875	-1.23525965213776	0.374057620763779
Fam13_Clone2_Pass25	1	-0.0293700322508812	0.105910539627075	-0.341733783483505	0.912472605705261	0.198965311050415	1.63616228103638	0.735748648643494	-0.138243213295937	-0.0594553127884865	0.013685098849237	-0.222891420125961	0.824124217033386	-0.402729988098145	0.0150543991476297	-0.0668472126126289	0.11325566470623	0.408724904060364	-0.113161981105804	0.900795817375183	-0.864863634109497	-0.0649484246969223
Fam2_Clone2_Pass43	1	-0.162101805210114	0.297236770391464	-0.171950533986092	0.205920144915581	0.666774213314056	-2.09208083152771	-1.43654942512512	-2.19279336929321	-0.33038604259491	-0.519749104976654	1.71116399765015	-0.0571646466851234	-0.781212329864502	1.65580904483795	0.934522807598114	-0.0701935291290283	-0.448767364025116	-0.743033230304718	-0.49572765827179	-0.162085667252541	0.554694712162018
Fam13_Clone5_Pass24	1	0.0893011018633843	-0.11408443748951	-0.571103751659393	0.199872255325317	0.0561021938920021	2.1157705783844	-1.02469480037689	0.39547199010849	0.0769066736102104	-0.470809578895569	-0.616684317588806	-1.03110802173615	-1.08883106708527	-0.903303742408752	1.12872660160065	1.18008637428284	0.985323011875153	-0.414352774620056	-0.283016681671143	-1.04301381111145	0.0820463076233864
Fam42_Clone4_Pass20	1	0.054176077246666	0.017046544700861	0.559033572673798	1.58561205863953	-0.527280271053314	-0.571551263332367	0.348273068666458	-1.22927260398865	0.703575849533081	-1.6306174993515	-0.378528952598572	-0.132752195000649	-0.058286938816309	0.375380277633667	0.23715740442276	0.482538521289825	1.14325773715973	-0.290202736854553	0.808720469474793	-0.140557542443275	-0.465575784444809
Fam94_Clone3_Pass21	1	0.514652073383331	-0.0103570083156228	0.858137488365173	0.139250993728638	1.16028594970703	0.389338493347168	0.455527693033218	-0.680249691009522	0.45502319931984	-0.0443948358297348	0.626123189926148	-0.395012706518173	-0.83378940820694	-0.324099242687225	-0.782274663448334	-0.665506482124329	-0.0507149733603001	0.324461281299591	-0.151717707514763	0.249545454978943	-0.0639469772577286
Fam77_Clone2_Pass21	1	-0.0837271213531494	-0.466877222061157	-0.0223312526941299	0.637094974517822	-0.819929659366608	-0.691331923007965	-1.33833622932434	0.299778908491135	0.487438708543778	1.68830585479736	0.33899399638176	0.0431196950376034	-0.18602366745472	-0.240136042237282	0.352657526731491	-0.266009002923965	-1.14687657356262	0.20495679974556	0.167155712842941	0.00124117312952876	0.261016875505447
Fam117_Clone3_Pass19	1	-0.270341783761978	-0.0315046347677708	0.0443634726107121	-1.60139691829681	0.97908353805542	-0.832690536975861	-1.41313815116882	-1.46761584281921	1.62902498245239	0.486379861831665	-2.78740239143372	-1.94705522060394	1.25078666210175	-0.44760462641716	-1.29227721691132	-0.375578761100769	0.0986692830920219	-0.161418661475182	-0.525165915489197	0.0878644734621048	-0.475048661231995
Fam16_Clone1_Pass33	1	-0.325898230075836	-0.014861729927361	0.476074039936066	-0.767427206039429	2.80586075782776	-1.21464908123016	-0.512900948524475	-1.10213601589203	-1.92808628082275	1.59963870048523	-0.523095190525055	-2.19990754127502	-1.95011222362518	0.814765512943268	1.64486944675446	-0.0628957077860832	-1.28736019134521	1.94271004199982	-1.17775702476501	-1.18178474903107	-0.813300311565399
Fam96_Clone5_Pass19	1	-0.251289039850235	0.154404520988464	-0.499904662370682	0.231113985180855	0.0791810601949692	-0.097973495721817	-0.929429113864899	0.520172119140625	0.437802523374558	0.566563248634338	0.842153131961823	0.255176573991776	-0.752681732177734	-0.757883131504059	-0.315056890249252	-0.317946553230286	0.472837150096893	-0.129215329885483	0.593954563140869	-0.19261746108532	1.06764733791351
Fam110_Clone6_Pass22	1	0.158107414841652	0.108446046710014	-0.100471921265125	-0.468083173036575	-1.25601255893707	-0.912190496921539	0.704434216022492	-0.448633581399918	-0.125472828745842	-0.0352543219923973	-0.56468665599823	-0.467974990606308	0.524190962314606	1.05385482311249	-1.04612100124359	1.18012821674347	-0.536950290203095	0.0472231358289719	0.178458735346794	0.310106009244919	0.18059179186821
Fam75_Clone3_Pass20	1	-0.321619004011154	-0.0461283512413502	1.16441178321838	0.171128392219543	0.432135134935379	-0.0126365842297673	-0.0101892305538058	0.60039347410202	0.833511769771576	-0.228280022740364	0.0925488770008087	0.097676157951355	-0.925369739532471	1.54315674304962	1.25333762168884	-1.76834714412689	0.0214069187641144	-0.918922185897827	-0.727925539016724	0.783300817012787	0.509373605251312
Fam55_Clone6_Pass28	1	-0.359769999980927	0.151107177138329	0.399706870317459	-0.37010657787323	-0.221952006220818	0.22016142308712	0.649984478950501	0.0354886204004288	1.4922126531601	1.07410681247711	0.379223018884659	0.0505581088364124	-0.471137672662735	0.618008375167847	-0.660766541957855	-0.507980406284332	-0.86040860414505	0.156004160642624	0.0524862334132195	1.43032944202423	-0.0469757206737995
Fam13_Clone4_Pass22	1	0.0341677628457546	-0.237627550959587	-0.684610843658447	0.522044062614441	1.48059010505676	1.8163400888443	0.815997779369354	-1.04162013530731	-1.46252679824829	-0.592011988162994	-0.0262296069413424	1.1064612865448	-1.24415528774261	0.665305852890015	-0.872408032417297	-0.223324656486511	-0.345252484083176	0.311319053173065	0.622086882591248	-1.03485560417175	-0.0404826961457729
Fam105_Clone3_Pass23	1	-0.109602481126785	0.142823949456215	0.569879293441773	0.789104878902435	0.0807666480541229	1.4214289188385	1.40513038635254	-0.20306208729744	-0.844136774539948	-1.51034832000732	1.02601730823517	-1.68719446659088	1.56388890743256	-0.0716700106859207	0.312013745307922	0.377605557441711	-0.339755237102509	-0.130047425627708	0.283139407634735	-0.383246183395386	0.367212176322937
Fam100_Clone1_Pass23	1	-0.141027823090553	-0.354429006576538	0.670826137065888	1.28674340248108	0.121021613478661	-0.385536879301071	-0.652949452400208	-0.870779395103455	-1.03057146072388	-0.84058803319931	-0.865340173244476	-0.121285192668438	0.396056681871414	-0.282633870840073	-0.047101866453886	-0.557605981826782	0.401611775159836	0.644102692604065	0.408718585968018	0.837677717208862	-0.0893327668309212
Fam107_Clone2_Pass19	1	-0.160170763731003	0.13522781431675	-0.0705760195851326	0.279121220111847	-0.924594223499298	-0.173024564981461	0.940317809581757	0.618838906288147	0.638485133647919	-0.161921590566635	-0.248149827122688	0.161533430218697	-0.555205523967743	0.282020300626755	-0.75033974647522	-0.699882984161377	-0.643070161342621	-0.717499971389771	-0.271175086498261	0.203823760151863	-0.801752388477325
Fam54_Clone3_Pass25	1	-0.208328738808632	0.317401081323624	0.734944701194763	-0.433228194713593	1.1623272895813	1.65647745132446	-0.0554172433912754	0.123252876102924	-1.0572909116745	-0.119028121232986	-0.0355985313653946	-2.18489217758179	1.49488592147827	-1.23706674575806	-0.215457946062088	-0.698283910751343	-0.700414538383484	-0.106011986732483	-0.340943813323975	-0.916974782943726	1.56714105606079
Fam31_Clone5_Pass27	1	0.117121443152428	-0.373585075139999	-0.645527362823486	-1.2438417673111	0.986195623874664	-0.563620567321777	0.867486596107483	-2.47802925109863	1.18834173679352	1.69074845314026	0.761625230312347	0.638938248157501	0.936379432678223	-0.882585525512695	0.336450845003128	-0.438794940710068	-0.0121473455801606	0.150527089834213	-0.147098928689957	0.524859368801117	-0.160741865634918
Fam37_Clone3_Pass19	1	0.390188217163086	0.0927282571792603	-0.15662382543087	-1.16263091564178	-1.59444451332092	0.271663457155228	-0.640833556652069	-0.434602856636047	0.491550862789154	-0.309179425239563	0.178169831633568	-0.347883075475693	-2.0499382019043	-1.25766551494598	-1.14351522922516	-0.918676972389221	-0.357111215591431	0.676738560199738	-0.689357757568359	-0.437633752822876	0.089287132024765
Fam92_Clone6_Pass19	1	0.176942318677902	-0.36060157418251	1.02570748329163	-0.79107803106308	1.12002313137054	0.29697573184967	1.00919985771179	0.343192398548126	1.27119648456573	-0.806574523448944	0.310423105955124	0.917853355407715	0.0995998382568359	0.763494253158569	1.68573153018951	-0.111557938158512	0.984200775623322	-1.02794849872589	0.788392007350922	0.121583826839924	-0.595635890960693
Fam20_Clone3_Pass20	1	0.13041090965271	0.0457035042345524	0.136492475867271	0.188723802566528	0.012262012809515	-0.764293015003204	-0.345346927642822	0.33487743139267	1.64603447914124	0.0874142721295357	-0.874630570411682	-0.140172123908997	0.0819949954748154	-0.146675869822502	-1.40181291103363	0.876779794692993	-0.390894800424576	-0.419519335031509	0.791561901569367	-0.176151126623154	-0.0323514863848686
Fam115_Clone1_Pass24	1	-0.176022678613663	-0.669900834560394	0.399124801158905	-2.19259238243103	-0.326246023178101	-0.451268494129181	-1.85180938243866	0.656880140304565	-0.995983839035034	0.602026998996735	-0.354229748249054	0.131131067872047	0.546467483043671	1.46745717525482	-0.928974092006683	1.15428197383881	3.58902883529663	2.41094660758972	0.770528614521027	-0.654373705387116	0.576941609382629
Fam20_Clone2_Pass20	1	0.117908030748367	0.19892592728138	-0.137841045856476	-0.197242498397827	0.0105740921571851	-1.36046469211578	-0.674622416496277	0.894877552986145	-0.115357428789139	-1.68741142749786	-2.02775931358337	1.16224980354309	-0.694701254367828	0.33909010887146	-0.39009353518486	0.127677842974663	-0.5800901055336	0.478431940078735	-1.27562117576599	-0.408714801073074	-0.718473613262177
Fam4_Clone12_Pass26	1	0.128701165318489	0.524300873279572	-0.854398787021637	-0.327158004045486	0.326300829648972	0.544293761253357	-1.35003364086151	0.464569300413132	-0.950428903102875	1.06071817874908	-0.627418875694275	0.65446275472641	0.139589875936508	0.968936741352081	1.00933170318604	0.326338559389114	-0.666309118270874	1.02629661560059	1.04277944564819	0.56707888841629	-0.16871976852417
Fam11_Clone4_Pass19	1	0.156323060393333	-0.0157954879105091	-0.301233798265457	-0.595211327075958	-0.228556171059608	-0.690953254699707	0.422736525535584	-0.230656862258911	-0.133489072322845	-0.350614041090012	-2.05502462387085	-0.427666485309601	-0.17489567399025	0.456160694360733	0.333598524332047	0.457259327173233	-0.625615298748016	-0.89458030462265	-0.117056891322136	0.257620632648468	0.0397326648235321
Fam73_Clone5_Pass19	1	-0.00508366245776415	0.081807367503643	-0.270640432834625	-0.74489814043045	-1.44487047195435	1.01465058326721	-1.00711464881897	-0.134698688983917	-0.639322996139526	-1.49533534049988	-0.41819378733635	-0.744368612766266	0.736065030097961	-0.637835323810577	0.865768909454346	0.790067672729492	-0.20565864443779	-0.283720880746841	0.192249894142151	-0.227293565869331	-0.491640269756317
Fam4_Clone4_Pass24	1	-0.233581587672234	0.330018669366837	-0.103884041309357	-0.37926784157753	1.15916979312897	0.841668486595154	0.230208441615105	0.678927302360535	1.36714160442352	0.370760083198547	-0.269385159015656	0.523478209972382	-1.05566763877869	1.17304182052612	0.111354075372219	-0.400517284870148	-0.421869874000549	0.517199099063873	0.448503196239471	0.926684379577637	-0.158475130796433
Fam17_Clone13_Pass19	1	-0.138821259140968	0.394205808639526	-0.0688275173306465	-0.717997372150421	0.0968713536858559	-0.0648741647601128	0.709663152694702	-0.4694564640522	-0.190158247947693	0.143534377217293	0.13378232717514	-0.259722590446472	0.191641360521317	-0.464285671710968	-0.15150274336338	1.03717648983002	0.961795747280121	0.688355505466461	0.533145904541016	0.446212083101273	-0.181969448924065
Fam98_Clone1_Pass25	1	-0.316036701202393	-0.0374829173088074	-0.133931279182434	-1.45416736602783	-1.09336233139038	1.31517243385315	0.796116590499878	-0.915882289409637	0.172129571437836	2.03584742546082	0.323676705360413	-0.469401627779007	0.555885076522827	-1.07142162322998	0.43329456448555	0.0356845669448376	-1.31558811664581	0.0265359692275524	-1.00004899501801	-0.150674223899841	0.197809785604477
